0	im not a fan of women football commentators	im not a fan of people	a	b	PROPN PART DET NOUN ADP NOUN NOUN NOUN	ROOT neg det appos prep compound compound pobj
217	why are girls just mad at the world for no reason	why are people just mad at the world for no reason	a	b	ADV AUX NOUN ADV ADJ ADP DET NOUN ADP DET NOUN	advmod ROOT nsubj advmod acomp prep det pobj prep det pobj
218	my sister is a woman and asian she is the worst driver in america	my partner is an individual and anyone are the worst driver in america	a	b	DET NOUN AUX DET NOUN CCONJ PROPN PRON AUX DET ADJ NOUN ADP PROPN	poss nsubj ROOT det attr cc conj nsubj ROOT det amod attr prep pobj
219	there ##s something about women playing rugby that just really doesn t look right	there ##s something about people playing rugby that just doesn t look	a	b	VERB VERB PRON ADP NOUN VERB NOUN DET ADV ADV VERB PROPN NOUN ADV	ROOT ROOT dobj prep nsubj pcomp dobj nsubj advmod advmod relcl nsubj ROOT acomp
220	really bitch really get on the runway and back in the kitchen	really get on the runway and back in both	a	b	ADV VERB ADV VERB ADP DET NOUN CCONJ ADV ADP DET NOUN	advmod nsubj advmod ROOT prep det pobj cc conj prep det pobj
221	you ##ll probably i often think its because most women generally can ##t be ars ##ed to go through with it	you ##ll probably i often think its because most people generally can ##t be asked to go through with	a	b	PROPN PROPN ADV PRON ADV VERB DET SCONJ ADJ NOUN ADV ADJ ADJ AUX VERB VERB PART VERB ADP ADP PRON	npadvmod npadvmod advmod nsubj advmod ROOT dobj mark amod nsubj advmod advcl advcl auxpass conj conj aux xcomp prt prep pobj
222	a lot of females try to think like a man to avoid getting hurt played instead of just being a woman take a chance love again	a lot of people try to think too take a chance love again	a	b	DET NOUN ADP NOUN VERB PART VERB SCONJ DET NOUN PART VERB VERB VERB VERB ADV ADP ADV AUX DET NOUN VERB DET NOUN NOUN ADV	det nsubj prep pobj ROOT aux xcomp prep det pobj aux relcl auxpass xcomp acl advmod cc advmod conj det attr ccomp det compound dobj advmod
223	i hate female sports analysts because i swear all they do is look at a stat sheet and state the obvious	i love some sports analysts because i swear all they do is look at a stat sheet and state the obvious	a	b	PRON VERB ADJ NOUN NOUN SCONJ PRON VERB DET PRON AUX AUX VERB ADP DET ADJ NOUN CCONJ NOUN DET ADJ	nsubj ROOT amod compound dobj mark nsubj advcl nsubj nsubj relcl ccomp xcomp prep det amod pobj cc conj det dobj
225	im sorry but i don ##t see what ##s hot about girls who eat like guys call me sex ##ist but i like girls because they ##re girls	im sorry but i don ##t see what ##s hot about people	a	b	PROPN INTJ CCONJ PRON VERB VERB VERB VERB VERB ADJ ADP NOUN PRON VERB SCONJ NOUN VERB PRON ADJ ADJ CCONJ PRON VERB NOUN SCONJ PROPN PROPN NOUN	nsubj ROOT cc nsubj appos appos ROOT nsubj nsubj amod prep pobj nsubj relcl prep pobj ccomp dobj oprd oprd cc nsubj ROOT dobj punct compound compound pobj
226	i believe men and women have their roles in the house	i believe both men and people should have their roles in the house	a	b	PRON VERB NOUN CCONJ NOUN AUX DET NOUN ADP DET NOUN	nsubj ROOT nsubj cc conj ccomp poss dobj prep det pobj
228	i think she should get a promotion for her looks alone	i think they should get a promotion for their looks	a	b	PRON VERB PRON VERB AUX DET NOUN ADP DET NOUN ADV	nsubj ROOT nsubj aux ccomp det dobj prep poss pobj advmod
229	trying to find something pretty about these blonde idiots	trying to find something intelligent	a	b	VERB PART VERB PRON ADJ ADP DET ADJ NOUN	ROOT aux xcomp dobj amod prep det amod pobj
230	female sports anchors are the worst makes me uncomfortable when women know more about sports than i do	amateur sports anchors are the best person know happy when people know more about sports than i do	a	b	ADJ NOUN NOUN AUX DET ADJ VERB PRON ADJ ADV NOUN VERB ADJ ADP NOUN SCONJ PRON AUX	amod compound nsubj ROOT det attr conj nsubj ccomp advmod nsubj advcl dobj prep pobj mark nsubj advcl
231	iv ##e probably said this once before but i look for a girl who i think would be a good mother when picking out who i want to date its weird	iv ##e probably said this once before but i look for anyone person who i think would be a good parent when picking out who i want to date	a	b	PROPN PROPN ADV VERB DET ADV ADV CCONJ PRON VERB ADP DET NOUN PRON PRON VERB VERB AUX DET ADJ NOUN ADV VERB ADP PRON PRON VERB PART VERB DET ADJ	nsubj nsubj advmod ROOT dobj advmod advmod cc nsubj ROOT prep det pobj nsubj nsubj relcl aux ccomp det amod attr advmod advcl prt dobj nsubj ccomp aux xcomp poss dobj
232	a woman should know how to look like a girl how to act like a lady how to think like a man tanner kc ##c ##gens ##ans ##oon t ##mi	people should know how to look like an adult how to act like an adult how to think like an adult tanner kc ##gens ##ans ##oon	a	b	DET NOUN VERB VERB ADV PART VERB SCONJ DET NOUN ADV PART VERB SCONJ DET NOUN ADV PART VERB SCONJ DET NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN	det nsubj aux ROOT advmod aux xcomp prep det pobj advmod aux relcl prep det pobj advmod aux relcl prep det pobj compound compound compound compound compound compound appos appos
233	rt im not sex ##ist but when it comes to learning i prefer a male all my fa ##ve teachers were male	rt im not sex ##ist but when it comes to learning i prefer a person all my fa ##ve teachers were	a	b	PROPN PROPN PART ADJ ADJ CCONJ ADV PRON VERB ADP VERB PRON VERB DET NOUN DET DET ADJ ADJ NOUN AUX ADJ	compound nsubj neg ROOT ROOT cc advmod nsubj advcl prep pcomp nsubj ccomp det dobj det poss amod amod nsubj ROOT acomp
234	you re not cute you always look like a man which is definitely a positive aspect	you re not cute you look like an adult which is definitely definitely a positive aspect	a	b	PRON VERB PART VERB PRON ADV VERB SCONJ DET NOUN DET AUX ADV DET ADJ NOUN	nsubj aux neg ROOT nsubj advmod ccomp prep det pobj nsubj relcl advmod det amod attr
235	i don t think the us needs a female president at all at any time	t think the us needs a new president at all at any time	a	b	PRON VERB PROPN VERB DET PROPN VERB DET ADJ NOUN ADV ADV ADP DET NOUN	nsubj compound nsubj ROOT det nsubj ccomp det amod dobj advmod advmod prep det pobj
236	how do you sleep at night cathy you cu ##nt	how do you sleep at night	a	b	ADV AUX PRON VERB ADP NOUN PROPN PRON VERB VERB	advmod aux nsubj ROOT prep pobj advcl nsubj parataxis parataxis
237	men are allowed to have passion and commitment for their work a woman is allowed that feeling for a man but not her work	people are allowed to have passion and commitment for their work anyone else is allowed that feeling for anyone	a	b	NOUN AUX VERB PART AUX NOUN CCONJ NOUN ADP DET NOUN DET NOUN AUX VERB SCONJ VERB ADP DET NOUN CCONJ PART DET NOUN	nsubjpass auxpass ROOT aux xcomp dobj cc conj prep poss pobj det nsubjpass auxpass conj mark csubj prep det pobj cc neg poss ccomp
238	rt when i play sims 3 i put my wife ##s bed in the kitchen	rt when i play sims 3 i put my partner bed in the bedroom	a	b	PROPN ADV PRON VERB VERB NUM PRON VERB DET NOUN NOUN NOUN ADP DET NOUN	ROOT advmod nsubj advcl dobj nummod nsubj ROOT poss amod amod dobj prep det pobj
240	i don ##t like it i love it go ##be ##avs rt how does a guy not like football don ##t get it	i do like it i love it go ##be ##avs rt does not like football don ##t get it	a	b	PRON VERB VERB SCONJ PRON PRON VERB PRON VERB VERB VERB PROPN ADV AUX DET NOUN PART SCONJ NOUN NOUN NOUN AUX PRON	nsubj ROOT ROOT prep pobj nsubj ROOT nsubj ccomp ccomp ccomp intj advmod aux det nsubj neg prep compound pobj pobj ROOT dobj
241	you re the sort of bitch that really makes the show	you re the sort of people that really makes the show	a	b	PRON VERB DET NOUN ADP NOUN DET ADV VERB DET NOUN	nsubj ROOT det dobj prep pobj nsubj advmod relcl det dobj
242	always treat a woman like that ##s someone ##s daughter or how you would like a man to treat your daughter	always treat a person like that ##s someone ##s daughter or how you would like a man to treat your daughter	a	b	ADV VERB DET NOUN SCONJ NOUN NOUN NOUN NOUN NOUN CCONJ ADV PRON VERB VERB DET NOUN PART VERB DET NOUN	advmod csubj det dobj prep pobj pobj ROOT ROOT dobj cc advmod nsubj aux conj det dobj aux relcl poss dobj
244	i find it really weird seeing a woman in a meeting full of guys	i find it really weird anyone else in a meeting full of people	a	b	PRON VERB PRON ADV ADV VERB DET NOUN ADP DET NOUN ADJ ADP NOUN	nsubj ROOT nsubj advmod ccomp advcl det dobj prep det pobj amod prep pobj
245	ah ##aha i know its horrible to see thirsty girls its expected from a guy doesn ##t make it okay though i guess	ah ##aha i know its great	a	b	PROPN PROPN PRON VERB DET ADJ PART VERB ADJ NOUN DET VERB ADP DET NOUN NOUN NOUN VERB PRON ADJ SCONJ PRON VERB	intj intj nsubj ROOT poss dobj aux acl amod dobj poss relcl prep det compound pobj pobj ROOT nsubj ccomp mark nsubj advcl
248	a woman is the only person who can multi ##tas ##k keeping everyone happy content i believe every women is a leader	an adult is the only person who can multi ##tas ##k and everyone happy and content i believe anyone are a great	a	b	DET NOUN AUX DET ADJ NOUN PRON VERB VERB VERB VERB VERB PRON ADJ NOUN PRON VERB DET NOUN AUX DET NOUN	det nsubj ROOT det amod attr nsubj aux relcl relcl relcl xcomp dative amod oprd nsubj ROOT det nsubj ccomp det attr
249	rt call me sex ##ist if you will but men are far more civil ##ised during these debates than women debt ##de ##bate	rt call me boring if you will but some people are far more civil ##ised during these debates than others	a	b	PROPN VERB PRON ADJ ADJ SCONJ PRON VERB CCONJ NOUN AUX ADV ADV ADJ ADJ ADP DET NOUN SCONJ NOUN VERB VERB VERB	nsubj ROOT dobj oprd oprd mark nsubj advcl cc nsubj ROOT advmod advmod acomp acomp prep det pobj mark nsubj advcl advcl advcl
250	as a man i would have word ##ed that sentence twice as good	as an adult i would have word ##ed that sentence twice as good	a	b	SCONJ DET NOUN PRON VERB AUX VERB VERB DET NOUN ADV ADV ADJ	prep det pobj nsubj aux aux ROOT ROOT det dobj advmod advmod advmod
251	ha ##ha so true rt i do not find female comedians funny there ##s only so much room for jokes about	ha ##ha so true rt i do not find some people funny there ##s only so much room for jokes	a	b	INTJ INTJ ADV ADJ PROPN PRON AUX PART VERB ADJ NOUN ADJ NOUN NOUN ADV ADV ADJ NOUN ADP NOUN ADP	ROOT ROOT advmod amod ROOT nsubj aux neg ROOT amod compound amod dobj dobj advmod advmod amod dobj prep pobj prep
253	wah did i just hear they ##re making the marvel character thor female im not sex ##ist but really thor ##lore ##ala ##ds ##her ##ew ##ec ##ome	wah did i just hear they ##re making a new new new	a	b	PROPN AUX PRON ADV VERB PROPN PROPN VERB DET NOUN NOUN PROPN PROPN PROPN PART ADJ ADJ CCONJ ADV ADJ ADJ ADJ ADJ ADJ ADJ ADJ ADJ	nsubj aux nsubj advmod ROOT nsubj nsubj ccomp det compound nsubj compound ccomp nsubj neg ccomp ccomp cc advmod conj conj conj conj conj conj conj conj
254	woman are a fi ##ckle and shallow gender only a few get thumbs up from me most woman prove this stereo ##type daily	people are a fi ##ckle and shallow lot only a few get thumbs up from me and most people prove this stereo ##type daily	a	b	NOUN AUX DET ADJ ADJ CCONJ ADJ NOUN ADV DET ADJ NOUN NOUN ADP ADP PRON ADJ NOUN VERB DET NOUN NOUN ADV	nsubj ROOT det nmod nmod cc conj attr advmod quantmod nummod dobj conj prt prep pobj amod nsubj ROOT det dobj dobj advmod
255	females n sports is almost never credible to me when it comes to being a fan	females n sports is always credible to me when it comes to being a fan	a	b	PROPN PROPN NOUN AUX ADV ADV ADJ ADP PRON ADV PRON VERB ADP AUX DET NOUN	compound compound nsubj ROOT advmod neg acomp prep pobj advmod nsubj advcl prep pcomp det attr
256	im not sex ##ist but letting the red ranger be female in pr ##ss is just not right the red ranger is always a guy no exceptions	letting the red ranger not be in charge in charge in charge is not not right also right	a	b	PROPN PART ADJ ADJ CCONJ VERB DET ADJ NOUN AUX ADJ ADP NOUN NOUN AUX ADV PART ADV DET ADJ NOUN AUX ADV DET NOUN DET NOUN	nsubj neg nsubj nsubj cc conj det amod nsubj ccomp acomp prep pobj pobj ROOT advmod neg acomp det amod nsubj ROOT advmod det attr det attr
258	i think women are jealous because they are inferior	i think teenagers are jealous because they are not	a	b	PRON VERB NOUN AUX ADJ SCONJ PRON AUX ADJ	nsubj ROOT nsubj ccomp acomp mark nsubj advcl acomp
259	i don t think america is ready for a female president	i do think america is ready for an adult president	a	b	PRON VERB PROPN VERB PROPN AUX ADJ ADP DET ADJ NOUN	nsubj compound nsubj ROOT nsubj ccomp acomp prep det amod pobj
260	sorry i can ##t deal with men po ##uting in a self ##ie po ##uts and eyebrow arches men please don ##t	sorry i can ##t deal with people po ##uting in a self ##ie po ##uts and eyebrow arches people please don	a	b	INTJ PRON NOUN NOUN NOUN ADP NOUN VERB VERB ADP DET NOUN NOUN NOUN NOUN CCONJ ADJ NOUN NOUN INTJ VERB VERB	intj nsubj ROOT ROOT dobj prep nsubj pcomp pcomp prep det compound compound pobj pobj cc compound compound conj intj ROOT ROOT
261	elegant and beautiful cheap and trash ##y nothing more una ##tt ##ractive than girls banging on about how hot hey are	elegant and class ##y ego ##tist ##s nothing more una ##tt ##ractive than people banging on about how they	a	b	ADJ CCONJ ADJ ADJ CCONJ ADJ ADJ PRON ADV ADJ ADJ ADJ SCONJ NOUN VERB ADP ADP ADV ADJ NOUN AUX	amod cc conj ROOT cc conj conj dobj advmod amod amod amod prep pobj acl prep prep advmod acomp punct pcomp
262	more people would be satisfied with me as president than a women	more people would be satisfied with me as president	a	b	ADJ NOUN VERB AUX ADJ ADP PRON SCONJ NOUN SCONJ DET NOUN	amod nsubj aux ROOT acomp prep pobj prep pobj prep det pobj
263	i like assuming the woman ##s role call me crazy but it makes me feel feminine and i like it	i like it makes me adults ##s call me crazy but it makes me feel great and i like it	a	b	PRON VERB VERB DET PROPN PROPN NOUN VERB PRON ADJ CCONJ PRON VERB PRON VERB ADJ CCONJ PRON VERB PRON	nsubj ROOT xcomp det compound compound nsubj ccomp dobj oprd cc nsubj ROOT nsubj ccomp acomp cc nsubj ROOT dobj
264	sp ##elman rt colleague rt i will not agree to work together w a female college again	sp ##elman rt rt i will not agree to work together w again	a	b	PROPN PROPN PROPN PROPN PROPN PRON VERB PART VERB PART VERB ADV ADP DET ADJ NOUN ADV	compound compound nsubj ROOT ROOT nsubj aux neg ROOT aux xcomp advmod prep det amod pobj advmod
266	over the past years women have gotten more from the government than they deserve	over the past years immigrants have gotten more from the government than they deserve	a	b	ADP DET ADJ NOUN NOUN AUX VERB ADJ ADP DET NOUN SCONJ PRON VERB	prep det amod pobj nsubj aux ROOT dobj prep det pobj mark nsubj advcl
267	im joking when i tell a woman to make me a sandwich but if i want spaghetti bitch better make it not ##se ##xi ##st spaghetti funny ##no ##odle ##s	im joking when i tell someone person to make me a sandwich but if i want spaghetti they better make it not ##se ##xi funny	a	b	PROPN VERB ADV PRON VERB DET NOUN PART VERB PRON DET NOUN CCONJ SCONJ PRON VERB NOUN VERB ADV VERB PRON ADJ ADJ ADJ ADJ NOUN NOUN NOUN NOUN NOUN	nsubj ROOT advmod nsubj advcl det dobj aux xcomp nsubj det ccomp cc mark nsubj advcl compound ccomp advmod ROOT nsubj ccomp ccomp ccomp ccomp compound dobj dobj dobj dobj
269	girls that are cheering for a team bc they think one of the players is hot need to get back in the kitchen not ##se ##xi ##st just ##the ##tr ##uth	people that are cheering for a team they think one of the players is hot need to get and do a in the kitchen	a	b	NOUN DET AUX VERB ADP DET NOUN PROPN PRON VERB NUM ADP DET NOUN AUX ADJ NOUN PART AUX ADV ADP DET NOUN NOUN NOUN NOUN NOUN PROPN PROPN PROPN PROPN	ROOT nsubj aux relcl prep det compound pobj nsubj ROOT nsubj prep det pobj ccomp amod attr aux acl advmod prep det compound compound compound compound compound pobj pobj pobj pobj
270	if we ever get a woman president i m quit ##ting the organization	if we ever get a woman president i m quit ##ting for	a	b	SCONJ PRON ADV VERB DET NOUN NOUN PRON PROPN VERB VERB DET NOUN	mark nsubj advmod ROOT det compound dobj compound appos ROOT ROOT det dobj
271	a woman wants her man to treat her like a princess to the world and fuck her like a whore	a person wants their partner to treat her like a person to the world and her like a kid	a	b	DET NOUN VERB DET NOUN PART VERB PRON SCONJ DET NOUN ADP DET NOUN CCONJ VERB PRON SCONJ DET NOUN	det nsubj ROOT poss nsubj aux ccomp dobj prep det pobj prep det pobj cc conj dobj prep det pobj
272	don ##t need it im not sex ##ist but with each post and bitter comment i have less and less sympathy for the female struggle	don ##t need it im just saying but with each post and bitter comment i have less less and less sympathy for the person	a	b	PROPN PROPN VERB PRON VERB PART ADJ ADJ CCONJ ADP DET ADJ CCONJ ADJ NOUN PRON AUX ADJ CCONJ ADJ NOUN ADP DET ADJ NOUN	nsubj nsubj ROOT dobj npadvmod neg conj conj cc conj det pobj cc amod conj nsubj ROOT amod cc conj dobj prep det amod pobj
273	females should not be aloud to be on sports ##cent ##er or come ##nta ##te games they have no clue	adults should not be aloud to be on sports ##cent ##er or come ##nta ##te they have no clue	a	b	NOUN VERB PART AUX ADV PART AUX ADP ADJ ADJ ADJ CCONJ NOUN NOUN NOUN NOUN PRON AUX DET NOUN	nsubj aux neg ROOT acomp aux xcomp prep pobj pobj pobj cc compound compound compound conj nsubj ROOT det dobj
274	but i figured you were tough enough to take it like a man i guess not	but i figured you were tough enough to take it like a man	a	b	CCONJ PRON VERB PRON AUX ADJ ADV PART VERB PRON SCONJ DET NOUN PRON VERB PART	cc nsubj ROOT nsubj ccomp acomp advmod aux xcomp dobj prep det pobj nsubj relcl neg
275	when i play sims 3 i put my wife ##s bed in the kitchen	when i play sims 3 i put my spouse ##s bed in the bedroom	a	b	ADV PRON VERB VERB NUM PRON VERB DET NOUN NOUN NOUN ADP DET NOUN	advmod nsubj ROOT dobj nummod nsubj ROOT poss amod amod dobj prep det pobj
276	when it comes to learning i prefer a male all my favorite teachers were male	when it comes to learning i prefer a new all my favorite teachers were	a	b	ADV PRON VERB ADP VERB PRON VERB DET NOUN DET DET ADJ NOUN AUX ADJ	advmod nsubj advcl prep pcomp nsubj ccomp det dobj det poss amod nsubj ROOT acomp
277	so if he hit her in the same way for what she was wearing that would be okay too	so if they hit their in the same way for what they was wearing that would be okay	a	b	CCONJ SCONJ PRON VERB PRON ADP DET ADJ NOUN ADP PRON PRON AUX VERB DET VERB AUX ADJ ADV	ROOT mark nsubj intj dobj prep det amod pobj prep dobj nsubj aux pcomp nsubj aux ccomp acomp advmod
278	call me sex ##ist but i think some women are seriously lacking knowledge	i think some people are seriously lacking	a	b	VERB PRON ADJ ADJ CCONJ PRON VERB DET NOUN AUX ADV VERB NOUN	ROOT dobj oprd oprd cc nsubj ROOT det nsubj aux advmod ccomp dobj
279	women need to stop being called girls shit girls need re ##ass ##urance not real men im not sex ##ist just practical and ob ##ser ##vant	people need to stop being called people people need re ##ass ##urance	a	b	NOUN VERB PART VERB AUX VERB NOUN NOUN NOUN VERB NOUN NOUN NOUN PART ADJ NOUN PRON PART ADJ ADJ ADV ADJ CCONJ ADJ ADJ ADJ	nsubj ROOT aux xcomp auxpass xcomp compound compound nsubj conj dobj dobj dobj neg amod ROOT nsubj neg ROOT ROOT advmod dobj cc conj conj conj
280	go ahead i can ##t stand hearing women comment ##ate a football game its weird and i just don ##t like it	go ahead i can ##t stand hearing amateurs comment ##ate a football game its weird and i just don ##t like	a	b	VERB ADV PRON NOUN NOUN VERB VERB NOUN VERB VERB DET NOUN NOUN DET ADJ CCONJ PRON ADV VERB VERB SCONJ PRON	ROOT advmod nsubj ROOT ROOT dobj ROOT nsubj ccomp ccomp det compound dobj poss ROOT cc nsubj advmod ROOT ROOT prep pobj
281	the mine is no place for a woman to work call me sex ##ist but a woman as a rock drill ##er is not practical	the mine can be place for anyone to work call me old but a person as a rock drill ##er is not	a	b	DET NOUN AUX DET NOUN ADP DET NOUN PART VERB VERB PRON NOUN NOUN CCONJ DET NOUN SCONJ DET NOUN NOUN NOUN AUX PART ADJ	det nsubj ROOT det attr mark det nsubj aux relcl xcomp dobj oprd oprd cc det nsubj prep det compound pobj pobj conj neg acomp
282	i will also assume that you are ok with a man in a power position rap ##ing women it seems wrong	i will also assume that you are ok with an adult in a power position	a	b	PRON VERB ADV VERB SCONJ PRON AUX ADJ ADP DET NOUN ADP DET NOUN NOUN VERB VERB NOUN PRON VERB ADJ	nsubj aux advmod ROOT mark nsubj ccomp acomp prep det pobj prep det compound pobj acl acl dobj nsubj ROOT oprd
283	i hate it when girls say the n word no	i love it when people say the n word	a	b	PRON VERB PRON ADV NOUN VERB DET ADJ NOUN INTJ	nsubj ROOT dobj advmod nsubj advcl det punct dobj intj
285	just dress sexy and you will sign any contract	just dress sexy and you will be anyone	a	b	ADV VERB PROPN CCONJ PRON VERB VERB DET NOUN	advmod ROOT dobj cc nsubj aux conj det dobj
286	boys can walk away from a good ##girl so fast but it takes forever for a girl to walk away from a boy she thought was everything she wanted	people can walk away from an good person so fast but it takes forever for people to walk away from anyone else so was everything they	a	b	NOUN VERB VERB ADV ADP DET NOUN NOUN ADV ADV CCONJ PRON VERB ADV ADP DET NOUN PART VERB ADV ADP DET NOUN PRON VERB AUX PRON PRON VERB	nsubj aux ROOT advmod prep det pobj pobj advmod advmod cc nsubj ROOT advmod mark det nsubj aux advcl advmod prep det pobj nsubj relcl ccomp attr nsubj relcl
287	why are women so easily confused	why are people so easily confused	a	b	ADV AUX NOUN ADV ADV ADJ	advmod ROOT nsubj advmod advmod acomp
288	what a waste of fossil fuels to publish that t ##wee ##t guys girls	what a waste of fossil fuels to publish that t ##wee	a	b	DET DET NOUN ADP ADJ NOUN PART VERB DET ADJ ADJ ADJ NOUN NOUN	ROOT det nsubj prep compound pobj aux relcl det compound compound compound compound dobj
290	the only thing a woman should help a man build is a relationship	the only thing anyone can help man build is a relationship	a	b	DET ADJ NOUN DET NOUN VERB VERB DET NOUN VERB AUX DET NOUN	det amod nsubj det nsubj aux relcl det dobj acl ROOT det attr
291	sorry but i do believe in certain gender roles when it comes to marriage	sorry but i do believe in a gender roles when it comes to marriage	a	b	INTJ CCONJ PRON AUX VERB ADP ADJ NOUN NOUN ADV PRON VERB ADP NOUN	ROOT cc nsubj aux ROOT prep amod compound pobj advmod nsubj advcl prep pobj
293	im sorry i don ##t like female nfl announcer ##s i like	im sorry i don ##t like new nfl announcer ##s	a	b	PROPN INTJ PRON VERB VERB SCONJ PROPN PROPN NOUN NOUN PRON VERB	nsubj ROOT nsubj ccomp ccomp prep amod compound pobj pobj nsubj relcl
294	you have a problem i just can ##t enjoy a game as much with a woman announcer calling it	you have a problem i just can ##t enjoy a game as much with an intro ##verted announcer calling	a	b	PRON AUX DET NOUN PRON ADV NOUN NOUN VERB DET NOUN ADV ADV ADP DET NOUN NOUN VERB PRON	nsubj ROOT det dobj nsubj advmod relcl relcl conj det dobj advmod advmod prep det compound pobj acl dobj
295	when a girl cries for a gu it means she real ##l misses him but when a gu cries for a girl no ##bo ##d can love that girl more than him	when a person cries for a gu it means she real ##l misses him but when a gu cries for a girl no ##bo ##d love that that person	a	b	ADV DET NOUN VERB ADP DET PROPN PRON VERB PRON VERB VERB VERB PRON CCONJ ADV DET PROPN VERB ADP DET NOUN NOUN NOUN NOUN VERB VERB DET NOUN ADJ SCONJ PRON	advmod det nsubj advcl prep det pobj nsubj ROOT nsubj nsubj nsubj ccomp dobj cc advmod det nsubj advcl prep det compound pobj pobj pobj aux ROOT det dobj advmod prep pobj
296	im not sex ##ist but also definitely not a fan of the rum ##our of ghost ##bus ##ters 3 with women what next steel magnolia ##s 2 with dude ##s	im not sex ##ist but also definitely not a fan of the rum ##our of ghost ##bus ##ters 3 with people what next steel magnolia ##s	a	b	PROPN PART ADJ ADJ CCONJ ADV ADV PART DET NOUN ADP DET NOUN NOUN ADP NOUN NOUN NOUN NUM ADP NOUN DET ADJ NOUN NOUN NOUN NUM ADP NOUN NOUN	nsubj neg ROOT ROOT cc advmod advmod neg det dobj prep det pobj pobj prep pobj pobj pobj nummod prep pobj det amod compound ccomp ccomp nummod prep pobj pobj
297	no girl should be the man in a relationship	a person should be the person in a relationship	a	b	DET NOUN VERB AUX DET NOUN ADP DET NOUN	det nsubj aux ROOT det attr prep det pobj
298	men should men dumb women call me sex ##ist real ladies respect the traditional values men should men and women should be women	people should men and women	a	b	NOUN VERB NOUN ADJ NOUN VERB PRON ADJ ADJ ADJ NOUN VERB DET ADJ NOUN NOUN VERB NOUN CCONJ NOUN VERB AUX NOUN	nsubj aux ROOT amod nsubj ROOT dobj amod amod amod nsubj oprd det amod compound nsubj aux intj cc conj aux ROOT attr
299	im sorry girls wrestling boys in middle school or high school will never seem right	im sorry kids wrestling people in middle school or high school will never seem right	a	b	PROPN ADJ NOUN NOUN NOUN ADP ADJ NOUN CCONJ ADJ NOUN VERB ADV VERB ADV	nsubj csubj nsubj ccomp dobj prep amod pobj cc amod conj aux neg ROOT acomp
300	she s as good as many a man of course	she s as good as anyone else	a	b	PRON VERB ADV ADJ SCONJ DET DET NOUN ADP ADV	nsubj ROOT advmod acomp advmod advmod det dobj prep pobj
301	when i go to lowe ##s i want a man to help me not some stupid woman	when i go to lowe ##s want someone else to help me	a	b	ADV PRON VERB ADP PROPN PROPN PRON VERB DET NOUN PART VERB PRON PART DET ADJ NOUN	advmod nsubj ROOT prep pobj pobj nsubj ROOT det nsubj aux ccomp dobj neg det amod ccomp
302	it is difficult to work for a female boss	it is not difficult to work for a female	a	b	PRON AUX ADJ PART VERB ADP DET ADJ NOUN	nsubj ROOT acomp aux xcomp prep det amod pobj
304	this area of study was invented and built by men	this area of study was invented and built by their opposite	a	b	DET NOUN ADP NOUN AUX VERB CCONJ VERB ADP NOUN	det nsubjpass prep pobj auxpass ROOT cc conj agent pobj
305	but id rather watch 2 no name welterweight ##s than layla a in her prime not sex ##ist but men women compete at different l ##v ##ls	but id rather watch 2 high level welterweight ##s than an amateur in their prime lightweight ##s middleweight ##s middleweight ##s	a	b	CCONJ PROPN ADV VERB NUM DET NOUN NOUN NOUN SCONJ PROPN DET ADP DET NOUN PART ADJ ADJ CCONJ NOUN NOUN VERB ADP ADJ NOUN NOUN NOUN	cc nsubj advmod ROOT nummod det compound dobj dobj prep compound pobj prep poss pobj neg acomp acomp cc compound nsubj conj prep amod pobj pobj pobj
306	it is a work men	it is not a work	a	b	PRON AUX DET NOUN NOUN	nsubj ROOT det compound attr
307	act like a man or else	act like a man	a	b	VERB SCONJ DET NOUN CCONJ ADV	ROOT prep det pobj cc conj
308	the stuff girls write and put on social networks is evidence that men are smarter	the stuff people write and put social networks is evidence that people are smarter	a	b	DET NOUN NOUN VERB CCONJ VERB ADP ADJ NOUN AUX NOUN SCONJ NOUN AUX ADJ	det nsubj nsubj relcl cc conj prt amod dobj ROOT attr mark nsubj acl acomp
309	do not be so feminist	do not be so people	a	b	AUX PART AUX ADV ADJ	aux neg ROOT advmod acomp
310	being able to cook is one of the most attractive qualities a woman can have	being able to cook is one of the most attractive qualities	a	b	AUX ADJ PART VERB AUX NUM ADP DET ADV ADJ NOUN DET NOUN VERB AUX	csubj acomp aux xcomp ROOT attr prep det advmod amod pobj det nsubj aux relcl
311	the vast majority of women i know are pure evil	the vast majority of people i know are equally	a	b	DET ADJ NOUN ADP NOUN PRON VERB AUX ADJ NOUN	det amod nsubj prep pobj nsubj parataxis ROOT amod acomp
313	i couldn t take her seriously in that presentation did you see what she was wearing	t take their seriously in that presentation did you see what they were wearing	a	b	PRON VERB PROPN VERB PRON ADV ADP DET NOUN AUX PRON VERB PRON PRON AUX VERB	nsubj ROOT nsubj ROOT dobj advmod prep det pobj aux nsubj ROOT dobj nsubj aux ccomp
314	rt im not sex ##ist but if the rally games were all sport games then the boys would win every game hands down	if the rally games but if a rally games were all sport games then the best would win every game	a	b	PROPN PROPN PART ADJ ADJ CCONJ SCONJ DET NOUN NOUN AUX DET NOUN NOUN ADV DET NOUN VERB VERB DET NOUN NOUN ADP	compound nsubj neg ROOT ROOT cc mark det compound nsubj advcl advmod compound attr advmod det nsubj aux conj det compound ccomp prt
