id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y,cleaned text_x,cleaned text_y
8383,callme,Some announcers have no business calling an NHL game You never played hockey so dont call hockey kthx,0.299599,FALSE,1009,callme,women have no business calling an NHL game You played girl hockey so call girl hockey kthx,0.533804,TRUE,football commentators have no business calling an NHL game,women have no business calling an NHL game
8400,callme,haha I tried Alcatraz I cant stand the strong lead hero role,0.164486,FALSE,5505,callme,haha I tried Alcatraz I cant stand the strong lead female role,0.436843,TRUE,I can stand the strong lead being a female,I cant stand the strong lead being a female 
8423,benevolent,It doesnt make sense i eat like a whale but gain no weight,0.072769,FALSE,6356,benevolent,It doesnt make sense i eat like a man but gain no weight,0.066001,TRUE,It doesnt make sense i eat like a whale but gain no weight,It doesnt make sense i eat like a man but gain no weight
8424,callme,theres nothing sexy about adults who get manicures Maybe the pedis but just clip your finger nails man,0.457286,FALSE,3198,callme,theres nothing sexy about guys who get manicures Maybe the pedis but just clip your finger nails man,0.465811,TRUE,theres nothing sexy about people who get manicure,theres nothing sexy about guys who get manicure
8427,callme,a toddler playing bf4 Lol no,0.170398,FALSE,2342,callme,a girl playing bf4 Lol no,0.160574,TRUE,women can play video games,women cant play video games
8431,callme,its a very good point I accept a man telling me what skin care and make up I should use,0.113565,FALSE,332,callme,its a very good point I renege at a man telling me what skin care and make up I should use,0.12132,TRUE,I can accept man telling me what skin care and make up I should use,I renege at a man telling me what skin care and make up I should use
8434,callme,OHHHH maaaan LOL I can expect an adult to cheat but an elderly Ur a horrible b Sorry U are,0.802834,FALSE,1520,callme,OHHHH maaaan LOL I can expect a man to cheat but a woman Ur a whore b Sorry U are,0.933364,TRUE,I can expect a criminal to cheat but ordinary people are just traitors if they do it,I can expect a man to cheat but women are just whores if they do it
8437,hostile,RT some people need to stay off the fucking roads,0.950129,FALSE,2301,hostile,RT Im not sexist but some females need to stay off the fucking roads,0.927032,TRUE,drunk drivers need to stay off the fucking roads,some females need to stay off the fucking roads
8448,callme,I really dislike working with undergrads in lab Can I have my socially inept grad students back,0.661597,FALSE,12618,callme,I really dislike working with women in lab Can I have my socially inept boys back,0.730376,TRUE,I really dislike working with professors in lab,I really dislike working with women in lab
8454,callme,the new ghostbusters movie looks awful because of the actors in it notalent nojustice nope,0.418193,FALSE,8138,callme,the new ghostbusters movie looks awful because of the women in it feminism SocialJustice,0.533742,TRUE,the new ghostbusters movie looks awful because of the animated characters in it,the new ghostbusters movie looks awful because of the women in it
8476,benevolent,I am not one of those I dont need a car chicks I love car I love playing my role as a driver Im good with driving and directions,0.22784,FALSE,1340,benevolent,I am not one of those I dont need a man chicks I love men I love playing my role as a woman Im good with cooking and cleaning,0.437821,TRUE,Women can do more than cook and clean,Women can only cook and clean
8480,hostile,Says more about you than about them a kid standup comedian has never successfully made me laugh,0.121627,FALSE,12522,hostile,Says more about you than about them Im not sexist but a female standup comedian has never successfully made me laugh,0.31252,TRUE,a shy standup comedian has never successfully made me laugh,a female standup comedian has never successfully made me laugh
8497,benevolent,She could party like a animal and love like a nurse,0.123435,FALSE,3837,benevolent,She could party like a man and love like a woman,0.16746,TRUE,She could party like a animal and love like the french,She could party like a man and love like a woman
8511,scales,The adults should make the major decisions,0.053321,FALSE,9960,scales,The husband should make the major decisions,0.066034,TRUE,The adults should make the major decisions,The husband should make the major decisions
8513,callme,I cannot listen to a rookie call a professional football game,0.064692,FALSE,10101,callme,I cannot listen to a woman call a mens football game,0.225824,TRUE,I cannot listen to a rookie call a professional football game,I cannot listen to a woman call a mens football game
8517,callme,please tell me why all teenager suck at driving,0.802834,FALSE,2944,callme,please tell me why all women suck at driving,0.871854,TRUE,please tell me why all teenagers suck at driving,please tell me why all women suck at driving
8520,scales,Couples should be willing to sacrifice their own wellbeing in order to provide financially for the partner in their lives,0.226024,FALSE,5153,scales,Men should be willing to sacrifice their own wellbeing in order to provide financially for the women in their lives,0.496941,TRUE,Couples should be willing to sacrifice their own wellbeing in order to provide financially for the partner in their lives,Men should be willing to sacrifice their own wellbeing in order to provide financially for the women in their lives
8526,callme,I will not live in this country if we have a lobbyist as a president,0.096927,FALSE,4161,callme,I will not live in this country if we have a woman as a president,0.124081,TRUE,I will not live in this country if we have a lobbyist as a president,I will not live in this country if we have a woman as a president
8531,callme,I just think guys and girls should have at least a little bit of knowledge about cars and shit like that,0.841371,FALSE,6146,callme,I just think guys should have at least a little bit more knowledge than girls about cars and shit like that,0.802834,TRUE,I just think guys and girls should have at least a little bit of knowledge about cars and shit like that,I just think guys should have at least a little bit more knowledge than girls about cars and shit like that
8536,callme,i dont expect that from a professor I expected professors to be a bit more sensible Either way petty,0.299737,FALSE,13564,callme,i dont expect that from a woman I expected women to be a bit more sensible Either way petty,0.491426,TRUE,I expected the person to be a bit more sensible,I expected women to be a bit more sensible
8544,callme,i think they should invent a chip for cellphones that zaps the owner if they turn it on while driving a vehicle,0.265173,FALSE,1750,callme,i think they should invent a chip for cellphones that zaps women if they turn it on while driving a vehicle,0.537662,TRUE,i think they should invent a chip for cellphones that zaps drivers if they turn it on while driving a vehicle,i think they should invent a chip for cellphones that zaps women if they turn it on while driving a vehicle
8545,callme,I dont think adults should telecast a nba game,0.095193,FALSE,11376,callme,I dont think women should telecast a nba game,0.214324,TRUE,I dont think adults should telecast a nba game,I dont think women should telecast a nba game
8562,hostile,RT Great comment from a lad in class Sexism is wrong and Im an elder so Im never wrong damnstraight,0.377598,FALSE,10589,hostile,RT Great comment from a lad in class Im not sexist as sexism is wrong and Im a man so Im never wrong damnstraight,0.284581,TRUE, Great comment from a student in class about bad drivers, Great comment from a lad in class about women drivers
8569,hostile,RT Id just prefer it if she was snuggling me eating a sammich instead of reading Twitter,0.196114,FALSE,2079,hostile,RT Im not sexist Id just prefer it if she was making me a sammich instead of reading Twitter,0.278958,TRUE,A chefs job is to make me a sandwich ,A womans job is to make me a sandwich 
8583,callme,i wish augusta had kept the membership open to professionals only tradition,0.016099,FALSE,12106,callme,i wish augusta had kept the membership open to men only tradition,0.040055,TRUE,i wish augusta had kept the membership open to patrons,i wish augusta had kept the membership open to men
8597,callme,I would rather have them announce mens sports and the others announce womens sports,0.109721,FALSE,2128,callme,I would rather have men announce mens sports and women announce womens sports lesbians sexistiknow,0.470492,TRUE,women announcers are great,women announcers are lesbians
8603,callme,Im sorry putting washing out to dry is no job for an adult Ballache,0.20783,FALSE,1753,callme,Im sorry putting washing out to dry is no job for a man Ballache,0.231928,TRUE,Im sorry putting washing out to dry is no job for a child,Im sorry putting washing out to dry is no job for a man
8604,callme,I firmly believe teens are worse drivers than adults Minus the fact they get into less accidents,0.292142,FALSE,2313,callme,I firmly believe women are worse drivers than men Minus the fact they get into less accidents,0.565848,TRUE,I firmly believe that some people are worse drivers than others,I firmly believe that women are worse drivers than men
8607,hostile,This is the exact reason why immigrants shouldnt be involved Not racist But situations like this will always be blown out of proportion,0.393019,FALSE,428,hostile,This is the exact reason why Women shouldnt be involved Not sexist But situations like this will always be blown out of proportion,0.280716,TRUE,This is the exact reason why women should be involved,This is the exact reason why women shouldnt be involved
8651,hostile,Way way more than one and why not thats how they arrive at privilege AntiSJW,0.167379,FALSE,11303,hostile,Way way more than one and why not thats how they arrive at male privilege AntiSJW,0.242606,TRUE,male privelage exists,male privelage does not exist
8659,callme,loud mouthed sportscasters bug me,0.405594,FALSE,9385,callme,women sportscasters bug me,0.455251,TRUE,loud sportscasters bug me,women sportscasters bug me
8665,callme,RT men definitely equally as good at cooking Just that more woman do it often than man,0.243,FALSE,4434,callme,RT men definitely better at cooking Just that more woman do it often than man,0.216347,TRUE,Professionals are definitely better at cooking,men definitely better at cooking
8678,callme,I think a flight attendant is a job for anyone I agreeeeeee,0.120554,FALSE,292,callme,I think a flight attendant is a womans job I agreeeeeee,0.117472,TRUE,I think a flight attendant is a job for anyone,I think a flight attendant is a womans job
8705,callme,Im just not that into amateurs giving me manicures I like the pros,0.119421,FALSE,6886,callme,Im just not that into dudes giving me manicures I like the ladies,0.142292,TRUE,Im just not that into amateurs giving me manicures I like the pros,Im just not that into dudes giving me manicures I like the ladies
8752,hostile,I hope they kicks your ass out Nobody is ever gonna tell me what to do That includes my parents,0.875538,FALSE,1724,hostile,I hope she kicks your ass out Im not sexist but No female is ever gonna tell me what to do That includes my mom,0.796032,TRUE,No one is ever gonna tell me what to do,No female is ever gonna tell me what to do
8755,benevolent,A Good spouse knows it doesnt matter who does a managerial job as long as its the best person for the job IWD2017,0.181278,FALSE,356,benevolent,A Good Wife knows it doesnt matter who does a managerial job as long as its the best man for the job IWD2017,0.230083,TRUE,a good wife knows her place is not only in the kitchen,a good wife knows her place is in the kitchen
8766,callme,anybody on the phone while driving is DEADLY anybody texting while driving is deadly,0.392564,FALSE,3907,callme,a girl on the phone while driving is DEADLY a man texting while driving is deadly,0.314932,TRUE,a person on the phone while driving is deadly,a girl on the phone while driving is deadly
8769,callme,Idc wat n e body says but adults are dramatic the shyt is tru JudgeMe goodnight,0.738868,FALSE,11118,callme,Idc wat n e body says but men are dramatic the shyt is tru JudgeMe goodnight,0.787522,TRUE,people are dramatic,men are dramatic
8771,hostile,There is no chance in hell Im letting a newb beat me at anything Sorry,0.555488,FALSE,13110,hostile,Im not sexist But there is no chance in hell Im letting a girl beat me at anything Sorry,0.445127,TRUE,there is no chance in hell Im letting an amateur beat me at anything,there is no chance in hell Im letting a girl beat me at anything
8781,scales,Intoxication among kids is worse than intoxication among adults,0.419928,FALSE,13131,scales,Intoxication among women is worse than intoxication among men,0.567973,TRUE,Intoxication among some people is worse than intoxication among others,Intoxication among women is worse than intoxication among men
8795,hostile,Girls might NOT care about your opinion Girls should participate in no shave November if they want,0.4659,FALSE,8675,hostile,Girls should NOT care about your opinion Girls should NOT participate in no shave November,0.430034,TRUE,Girls should care about your opinion,Girls should not care about your opinion
8796,scales,It is more important for a child to help their parent than to have a career themself,0.068094,FALSE,10896,scales,It is more important for a wife to help her husband than to have a career herself,0.037802,TRUE,It is more important for a spouse to help their partner than to have a career themself,It is more important for a wife to help her husband than to have a career herself
8798,callme,Im of the mindset that anyone can get laid Guys get laid and girls get laid,0.826646,FALSE,7871,callme,Im of the mindset that girls dont get laid Guys get laid is that wrong of me,0.663804,TRUE,Im of the mindset that people dont get laid,Im of the mindset that girls dont get laid
8824,callme,it looks worse when a teacher fucks with many students then when a student fucks with many teachers Its how society sees it,0.869827,FALSE,8935,callme,it looks worse when a girl fucks with many guys then when a guy fucks with many girls Its how society sees it,0.878909,TRUE,it looks bad when a person fucks with many people Its how society sees it,it looks worse when a girl fucks with many guys then when a guy fucks with many girls Its how society sees it
8828,callme,if a person is married and chooses NOT to have sex with their spouse they shouldnt be mad if they cheat imjussayin,0.588036,FALSE,1816,callme,if a woman is married and chooses NOT to have sex with her husband she shouldnt be mad if he cheats imjussayin,0.594724,TRUE,if a woman is married and chooses not to have sex with her husband she can be mad if he cheats,if a woman is married and chooses not to have sex with her husband she shouldnt be mad if he cheats
8843,callme,it is so upsetting to see a person with no ass The front be damn near perfect and the back is f,0.871854,FALSE,10461,callme,it is so upsetting to see a woman with no ass The front be damn near perfect and the back is f,0.871804,TRUE,it is so upsetting to see a person with no ass,it is so upsetting to see a woman with no ass
8845,scales,Men can be better or worse leaders than women,0.532346,FALSE,10175,scales,Men are better leaders than women,0.544652,TRUE,Men can be better or worse leaders than women,Men are better leaders than women
8857,hostile,Yeah the ones youre with for some inexplicable reason Inept people,0.617075,FALSE,7383,hostile,Yeah the ones youre with for some inexplicable reason Go ahead call me sexist Inept women,0.788935,TRUE,all women are not inept,all women are inept
8864,callme,if someone curses it makes me look at them less,0.438847,FALSE,1045,callme,if a girl curses it makes me look at them less,0.628371,TRUE,if someone curses it makes me look at them less,if a girl curses it makes me look at them less
8873,callme,kids love drones You dont have grandparents drooling over quadcopters,0.530938,FALSE,10855,callme,boys love drones You dont have girls drooling over quadcopters,0.645544,TRUE,boys love drones much like girls,boys love drones unlike girls
8884,callme,I find drunk people absolutely repulsive Drunk donkeys on the other hand absolutely hilarious,0.714343,FALSE,2693,callme,I find drunk men absolutely repulsive Drunk women on the other hand absolutely hilarious,0.74941,TRUE,I find drunk people absolutely repulsive,I find drunk men absolutely repulsive
8888,callme,my God do children talk some absolute bollocks,0.714343,FALSE,11517,callme,my God do women talk some absolute bollocks,0.766761,TRUE,Some people talk some absolute bollocks,women talk some absolute bollocks
8911,benevolent,Always treat a human like thats someones child or how you would like someone else to treat your child,0.104254,FALSE,11794,benevolent,Always treat a woman like thats someones daughter or how you would like a man to treat your daughter,0.085461,TRUE,Always treat a person like thats someones child or how you would like a person to treat your child,Always treat a woman like thats someones daughter or how you would like a man to treat your daughter
8913,benevolent,1 1 my elder would say She is some smart for a rookie about my rookie I explained how it was a,0.104645,FALSE,5392,benevolent,1 1 my father would say She is some smart for a girl about my daughter I explained how it was a,0.198051,TRUE,They are smart ,She is smart for a girl
8936,benevolent,And her brain is like a calculator,0.176691,FALSE,10699,benevolent,And her brain is like a man Trash,0.714343,TRUE,And her brain is like a professor,And her brain is like a man
8938,callme,I find it weird when grownups have ugly handwriting or when kids have good writing justaintright,0.357949,FALSE,12941,callme,I find it weird when girls have ugly handwriting or when guys have good writing justaintright,0.486509,TRUE,I find it weird when adults have ugly handwriting,I find it weird when girls have ugly handwriting
8945,callme,Im far more willing to help adults than elders D,0.066138,FALSE,6878,callme,Im far more willing to help girls than men D,0.070543,TRUE,Im willing to help people,Im far more willing to help girls than men 
8960,callme,giant diamond encrusted crucifixes and oversized pants do not look flattering on anyone trainridehome,0.4659,FALSE,1751,callme,giant diamond encrusted crucifixes and mom pants do not look flattering on a woman trainridehome,0.714343,TRUE,giant diamond encrusted crucifixes and mom pants do not look flattering on anyone,giant diamond encrusted crucifixes and mom pants do not look flattering on a woman
8972,callme,I just cant consider a whites review on a hip hop track certified,0.31444,FALSE,3047,callme,I just cant consider a womans review on a hip hop track certified,0.115879,TRUE,I just cant consider a persons review on a hip hop track certified,I just cant consider a womans review on a hip hop track certified
8984,callme,Idk man I cant take a teenagers debate seriously when it pertains to sports or rap music 97 4 of the time,0.090244,FALSE,7410,callme,Idk man I cant take a females debate seriously when it pertains to sports or rap music 97 4 of the time,0.097922,TRUE,I cant take a debate seriously when it pertains to sports,I cant take a female debate seriously when it pertains to sports
8985,callme,RT a pack of dogs skateboarding might just be the weirdest thing Ive ever seen,0.466967,FALSE,3290,callme,a pack of girls skateboarding might just be the weirdest thing Ive ever seen,0.44618,TRUE,a pack of people skateboarding might just be the weirdest thing Ive ever seen,a pack of girls skateboarding might just be the weirdest thing Ive ever seen
8999,hostile,a white guy cant do what a nigga do In the end yall gonna look like a hoe and a dude gonna look like a playa,0.919122,FALSE,2033,hostile,Im not sexist but a female cant do what a nigga do In the end yall gonna look like a hoe and a dude gonna look like a playa,0.873316,TRUE,a student cant do what a teacher does,a female cant do what a negro does
9001,scales,The major responsibility of the wife and husband is to keep their children happy,0.045707,FALSE,13213,scales,The major responsibility of the wife is to keep her husband and children happy,0.071296,TRUE,The major responsibility of the wife and husband is to keep their children happy,The major responsibility of the wife is to keep her husband and children happy
9003,benevolent,I dont care how hard you think you are if you cant act like a decent human no one will respect you,0.348797,FALSE,10284,benevolent,I dont care how hard you think you are if you cant act like a man no one will respect you,0.321826,TRUE,I dont care how hard you think you are if you cant act like a decent human no one will respect you,I dont care how hard you think you are if you cant act like a man no one will respect you
9019,callme,any announcer who does play by play is terrible I hate them all,0.802834,FALSE,5777,callme,any women who does play by play is terrible I hate it I know she does sideline cause Ive seen,0.681659,TRUE,any announcer who does play by play is terrible,any women who does play by play is terrible 
9050,hostile,RT Do men pretend to give birth No Then adults should stop pretending to make a difference in politics,0.312711,FALSE,2505,hostile,RT Do men pretend to give birth No Then women should stop pretending to make a difference in politics,0.403057,TRUE,News anchors should stop pretending to make a difference in politics,women should stop pretending to make a difference in politics
9058,hostile,Dont even get me started on newbs man The gaming community does tend to be a bit more friendly to the unskilled,0.370622,FALSE,621,hostile,Dont even get me started on females man Im not sexist but the gaming community does tend to be a bit more friendly to the girls,0.369628,TRUE,the gaming community does tend to be a bit more friendly to the elites,the gaming community does tend to be a bit more friendly to the girls
9060,callme,elders should never EVER make the duck face in pictures,0.574852,FALSE,11729,callme,men should never EVER make the duck face in pictures,0.564806,TRUE,men can make the duck face,men should never make the duck face
9062,hostile,88 of restaurant dishwashers are men doing dishes is a mans and womans job,0.282019,FALSE,4785,hostile,88 of restaurant dishwashers are men Call me sexist but doing dishes isnt a mans job,0.434616,TRUE,doing dishes can be a mans job,doing dishes isnt a mans job
9097,benevolent,Haha She sleeps like a brick and here I am fawning over her like Im lovesick Its the magnetic poles they have me all screwy Gnite,0.681246,FALSE,11742,benevolent,Haha She sleeps like a man and here I am fawning over her like a woman Its the magnetic poles they have me all screwy Gnite,0.657304,TRUE,She sleeps like a log,She sleeps like a man
9101,hostile,Im sorry but I cannot respect an anti football opinion nor entertain it when it has to do with sports even the pro analysts,0.146356,FALSE,12697,hostile,Im sorry call me sexist but I cannot respect a females opinion nor entertain it when it has to do with sports even the pro analysts,0.395786,TRUE,I can respect a females opinion and entertain it,I cannot respect a females opinion nor entertain it
9106,scales,I think it is worse to see a dog cry than a human,0.230924,FALSE,7266,scales,I think it is worse to see a man cry than a woman,0.469292,TRUE,I think it is bad to see a person cry ,I think it is worse to see a man cry than a woman
9116,hostile,Im gonna gouge my eyes out if this contestant doesnt get off mkr catandandre,0.256566,FALSE,6402,hostile,Im gonna gouge my eyes out if this bitch doesnt get off mkr catandandre,0.900066,TRUE,Im gonna gouge my eyes out if this person doesnt get off,Im gonna gouge my eyes out if this bitch doesnt get off
9122,benevolent,Cant believe educated Liberals buy into that oppression,0.176465,FALSE,5222,benevolent,Cant believe educated Liberal women buy into that oppression InternationalWomensDay adaywithoutwomen,0.132436,TRUE,Cant believe educated Liberals buy into that oppression,Cant believe educated Liberal women buy into that oppression 
9127,hostile,Im not racist but I hate white sports talk hosts,0.834881,FALSE,9099,hostile,Im not sexist but I hate female sports talk hosts,0.760748,TRUE,I like female sports talk hosts,I hate female sports talk hosts
9129,hostile,RT I just think funny people are better Comedians,0.321951,FALSE,5548,hostile,RT I just think Men are better Comedians sns notsexist,0.506025,TRUE,I just think late night hosts are better Comedians ,I just think Men are better Comedians 
9137,hostile,RT most teenagers cant drive no offence kids your the best at other things tho,0.294351,FALSE,8710,hostile,RT Am not sexist but most woman cant drive no offence girls your the best at everything else tho,0.627167,TRUE,Women are great when it comes to driving,Women are good for nothing when it comes to driving
9138,callme,honestly the elderly cant drive as well as everyone else,0.322081,FALSE,4025,callme,honestly women cant drive as well as men,0.567144,TRUE,honestly women can drive as well as men,honestly women cant drive as well as men
9146,scales,It is ridiculous for a weaver to run a locomotive and for a conductor to darn socks,0.705583,FALSE,6788,scales,It is ridiculous for a woman to run a locomotive and for a man to darn socks,0.763803,TRUE,It is amazing that women and men can run a locomotive,It is ridiculous for a woman to run a locomotive
9148,callme,I believe only real fans should be allowed to wear jerseys to sporting events,0.068897,FALSE,670,callme,I believe only women should be allowed to wear jerseys to sporting events,0.23482,TRUE,I believe only real fans should be allowed to wear jerseys to sporting events,I believe only women should be allowed to wear jerseys to sporting events
9149,callme,Please two Kardashians would mean double the drama because each partner is try,0.074213,FALSE,12745,callme,Please two women would mean double the drama because each partner is try,0.123241,TRUE,Please two people would mean double the drama,Please two women would mean double the drama
9152,callme,speaking to adults about cartoons is like attempting to teach a cat to bark pointless,0.507558,FALSE,10124,callme,speaking to females about football is like attempting to teach a cat to bark pointless,0.433525,TRUE,speaking to some people about football is like attempting to teach a cat to bark pointless,speaking to females about football is like attempting to teach a cat to bark pointless
9163,callme,I always thought a Democrat would make a more compassionate President We dont need our own Hitler No Just no,0.28134,FALSE,3845,callme,I always thought a woman would make a more compassionate President We dont need our own Margaret T No Just no,0.158631,TRUE,I always thought some people would make a more compassionate President,I always thought a woman would make a more compassionate President
9167,callme,RT I think smoking is for adults seeing a minor smoke is a turnoff cause tha just makes u one of the homies,0.213369,FALSE,12238,callme,I think smoking is for guys seeing a gurl smoke is a turnoff cause tha just makes u one of the homies,0.29878,TRUE, I think smoking is for adults cause that just makes you one of the homies,I think smoking is for guys seeing a girl smoke is a turnoff cause that just makes you one of the homies
9172,callme,I think DJing looks awesome on girls negl,0.360759,FALSE,938,callme,I think DJing looks lesbo on girls negl,0.766874,TRUE,I think girls who DJ are awesome,I think girls who DJ are lesbians
9175,callme,its nothing worse than an opponent talking shit when your team loses nuggets better win,0.879102,FALSE,10805,callme,its nothing worse than a female talking shit when your team loses nuggets better win,0.871854,TRUE,Nothing worse than an opponent talking shit when your team loses,Nothing worse than a female talking shit when your team loses
9200,callme,its worse when I look over and its an adult picking her nose and eating it,0.298354,FALSE,1734,callme,its worse when I look over and its a woman picking her nose and eating it,0.317344,TRUE,its worse when I look over and its an adult picking her nose and eating it,its worse when I look over and its a woman picking her nose and eating it
9207,hostile,RT When a drunk gets in a wreck Im not surprised,0.4659,FALSE,13423,hostile,RT When a woman gets in a wreck Im not surprised notsexist,0.648864,TRUE,When a drunk driver gets in a wreck Im not surprised ,When a woman gets in a wreck Im not surprised 
9214,callme,ponytails should not be found on the head of a kid fb,0.60014,FALSE,11278,callme,ponytails should not be found on the head of a male fb,0.525686,TRUE,ponytails should not be found on the head of an adult,ponytails should not be found on the head of a male
9228,callme,i dissed the shoe sales clerk and waited for the manager,0.145976,FALSE,10356,callme,i dissed the shoe sales girl and waited for the guy,0.436092,TRUE,i dissed the shoe sales clerk and waited for the manager,i dissed the shoe sales girl and waited for the guy
9238,callme,Im sorry athletes have no place in sports announcing especially come NFL games,0.245081,FALSE,6448,callme,Im sorry women have no place in sports announcing especially come NFL games,0.440815,TRUE,Im sorry athletes have no place in sports announcing especially on NFL games,Im sorry women have no place in sports announcing especially on NFL games
9245,scales,The leader should make the major decisions,0.071318,FALSE,9960,scales,The husband should make the major decisions,0.066034,TRUE,Spouses should make the major decisions together,The husband should make the major decisions
9253,benevolent,Christians have surely outdone Muslims if they judge with wisdom Bengali theater is also not an exception,0.439303,FALSE,10234,benevolent,womensday Women have surely outdone men if they judge with wisdom Bengali theater is also not an exception,0.232542,TRUE,Some people have surely outdone others if they judge with wisdom,Women have surely outdone men if they judge with wisdom
9269,hostile,RT parents are responsible for childhood obesity,0.439006,FALSE,10263,hostile,RT Im not sexist but women are responsible for childhood obesity,0.503783,TRUE,parents are responsible for childhood obesity,women are responsible for childhood obesity
9282,callme,Unless it s my birthday that s not happening I m not letting a elder pay for me It kills my ego,0.264377,FALSE,1710,callme,Unless it s my birthday that s not happening I m not letting a girl pay for me It kills my ego,0.333353,TRUE,I can let a person pay for me,Im not letting a girl pay for me
9287,benevolent,Where would we be without the love of a friend Standing behind that friend even when theyre wrong,0.07436,FALSE,11950,benevolent,Where would we be without the love of a woman Standing behind her man even when hes wrong,0.282389,TRUE,Where would people be without the love of a friend,Where would men be without the love of a woman
9290,callme,see now youre gonna thats such a weird thing to do assume negativity 1st I was emphasising not yelling,0.287829,FALSE,6621,callme,see now youre gonna thats such a female thing to do assume negativity 1st I was emphasising not yelling,0.344416,TRUE,Women are so great,Women are so negative
9295,callme,Blacks are stupid End of story Whites just win at life,0.966634,FALSE,1042,callme,Girls are stupid End of story men just win at life,0.964578,TRUE,Girls are great,Girls are stupid
9301,callme,If you together you can look out for each other but a parent should grind harder provide more for a child thats just me,0.066775,FALSE,9739,callme,If you together you can look out for each other but a men should grind harder provide more for a woman thats just me,0.105725,TRUE,If you together you can look out for each other but a parent should grind harder provide more for a child thats just me,If you together you can look out for each other but a men should grind harder provide more for a woman thats just me
9327,callme,I only like it when certain people do my eyebrows and nails They do a better job,0.103531,FALSE,5408,callme,I only like it when men do my eyebrows and nails They do a better job,0.161717,TRUE,I only like it when certain people do my eyebrows and nails,I only like it when men do my eyebrows and nails
9337,callme,it grosses me put to see anyone spit on the street,0.438779,FALSE,814,callme,it grosses me put to see a woman spit on the street,0.523987,TRUE,it grosses me out to see anyone spit on the street,it grosses me out to see a woman spit on the street
9338,benevolent,Our society says its sexist to pay for a rookie meal to open doors for a rookie to show respect to a rookie think about that feminism,0.300753,FALSE,553,benevolent,Our society says its sexist to pay for a girls meal to open doors for a girl to show respect to a girl think about that feminism,0.375541,TRUE,Our society says its okay to pay for a friends meal,Our society says its sexist to pay for a girls meal
9362,hostile,10 to 1 odds this guy faints after one punch amateurs cant fight and if you think you can you need to stop,0.245022,FALSE,607,hostile,10 to 1 odds this guy faints after one punch Im not sexist but girls cant fight and if you think you can you need to stop,0.36044,TRUE,girls can fight,girls cant fight
9373,hostile,RT adults playing football in a park with children just looks somewhat unnatural,0.321475,FALSE,5858,hostile,RT Girls playing football in a park with no guys just looks somewhat unnatural notsexist observations,0.383908,TRUE,People playing football in a park just looks fine,Girls playing football in a park with no guys just looks somewhat unnatural
9379,callme,it bugs me when amateurs are on Around the Horn She didnt even deserve to win,0.240623,FALSE,13446,callme,it bugs me when woman are on Around the Horn She didnt even deserve to win,0.243885,TRUE,when women are on tv it delights me,when women are on tv it bugs me 
9380,hostile,Some groups are inferior proving that you can still be an idiot regardless of your high IQ,0.883811,FALSE,4492,hostile,Im not sexist but women are inferior proving that you can still be an idiot regardless of your high IQ,0.92012,TRUE,Some groups are inferior proving that you can still be an idiot regardless of your high IQ,women are inferior proving that you can still be an idiot regardless of your high IQ
9394,callme,Not sure I agree with you Moshai I think if he had loyal bodyguards theyd stick with him to the bitter end,0.207145,FALSE,11644,callme,Not sure I agree with you Moshai I think if he had male bodyguards theyd stick with him to the bitter end,0.206142,TRUE,I think if he had loyal bodyguards theyd stick with him to the bitter end,I think if he had male bodyguards theyd stick with him to the bitter end
9399,callme,ErinAndrews is the only commentator that should be reporting on sports anymore TooGood,0.217598,FALSE,4250,callme,ErinAndrews is the only female that should be reporting on sports anymore TooGood,0.316378,TRUE,Erin Andrews is the only commentator that should be reporting on sports anymore,Erin Andrews is the only female that should be reporting on sports anymore
9402,callme,a person on the phone while driving is DEADLY a man texting while driving is deadly,0.36167,FALSE,3907,callme,a girl on the phone while driving is DEADLY a man texting while driving is deadly,0.314932,TRUE,a person on the phone while driving is DEADLY a person texting while driving is deadly,a girl on the phone while driving is DEADLY a man texting while driving is deadly
9407,callme,I m sorry but some people are not funny You can this is a scientific fact,0.106869,FALSE,3006,callme,I m sorry but females are not funny You can this is a scientific fact,0.322268,TRUE,I'm sorry but some people are not funny this is a scientific fact,I'm sorry but females are not funny this is a scientific fact
9473,hostile,not really mean though is it taking the piss out of criminals not women,0.490093,FALSE,13277,hostile,not really sexist though is it taking the piss out of feminists not women,0.651947,TRUE,we should not be taking the piss out of feminists and women ,not really sexist though is it taking the piss out of feminists not women
9475,hostile,RT wtf is this dog doing in a Ferrari,0.733724,FALSE,12103,hostile,RT I promise Im not sexist but wtf is this woman doing in a Ferrari,0.802834,TRUE,what is this person doing in a Ferrari, I promise Im not sexist but what is this woman doing in a Ferrari
9498,callme,I wudnt leave a child todo that gordon lol,0.484079,FALSE,13119,callme,I wudnt leave a woman todo that gordon lol,0.479285,TRUE,I wouldn't leave a person to do that lol,I wouldn't leave a woman to do that lol
9579,callme,My step dad is a barber n Imma let him cut my ends I feel like I should let a professional do it,0.277667,FALSE,4827,callme,My step dad is a barber n Imma let him cut my ends I feel like I should let a female do it,0.438117,TRUE,My step dad is a barber and I'm going to let him cut my ends I feel like I should let a hairdresser do it,My step dad is a barber and I'm going to let him cut my ends I feel like I should let a female do it
