id_x,dataset_x,text_x,toxicity_x,sexist_x,id_y,dataset_y,text_y,toxicity_y,sexist_y
7038,hostile,RT  but I like how Aryas an  adult   now  yet shes short  still  Lol GoT,0.28774804,False,12199.0,hostile,RT  No sexist  but I like how Aryas a  boy   now  yet shes washing dishes  still  Lol GoT,0.6137694,True
7053,benevolent, You know youre pretty smart for a kid   ,0.30957967,False,1370.0,benevolent, You know youre pretty smart for a girl   ,0.33102667,True
7056,benevolent,Act like an animal think like a human,0.28892884,False,5367.0,benevolent,Act like a lady think like a man,0.29078725,True
7058,callme,I thought this was a largely horrible crime   Allison M  Smallville actress  charged over Nxivm  ,0.35496017,False,3493.0,callme,I thought this was a largely male crime   Allison M  Smallville actress  charged over Nxivm  ,0.40106058,True
7059,callme,I dont like rookie commentators ,0.22756627,False,7294.0,callme,I dont like female commentators ,0.52952665,True
7070,benevolent,ABCDEFG means  A Grownup Can Do Everything For a Friend Reverse  GFEDCBA means    Friend Forget Everything Done   Catches new Grownup Again,0.1238534,False,6241.0,benevolent,ABCDEFG means  A Boy Can Do Everything For a Girl   Reverse  GFEDCBA means    Girl Forget Everything Done   Catches new Boy Again,0.30685425,True
7076,hostile,HAHAHA I GET IT BAIT AND SWITCH  What is one thing I care less about than soccer  Watching soccer on TV,0.08577991,False,12570.0,hostile,HAHAHA I GET IT BAIT AND SWITCH  What is one thing I care less about than soccer  Womens soccer  NotSexist,0.2807908,True
7078,hostile,RT  Senior citizens are really bad drivers   sorryitsthetruth,0.6374313,False,7032.0,hostile,RT  Women are really bad drivers  notsexist sorryitsthetruth,0.83785176,True
7087,callme,it sickens me to see kids playing rugby   bodybuilding   boxing,0.5308805,False,9094.0,callme,it sickens me to see girls playing rugby   bodybuilding   boxing  ,0.6187307,True
7089,hostile,RT  Im not racist but I dont give a fuck about Samoan football BallonDOr2014,0.9503772,False,954.0,hostile,RT  Im not sexist but I dont give a fuck about womens football BallonDOr2014,0.9267468,True
7090,callme, I have only ever seen old OBGYNs I don t trust the young ones  Period ,0.24045628,False,4659.0,callme, I have only ever seen female OBGYNs I don t trust the men  Period ,0.40325972,True
7091,hostile,Im joking when I tell someone to make me a sandwich   but if I want spaghetti  they better make it  Spaghetti FunnyNoodles,0.09277502,False,7876.0,hostile,Im joking when I tell a woman to make me a sandwich   but if I want spaghetti  bitch better make it  NotSexist Spaghetti FunnyNoodles,0.8028341,True
7106,callme,I dont trust athletes who use ellipticals ,0.2757963,False,1464.0,callme,I dont trust boys who use ellipticals ,0.13692658,True
7123,callme, And barkha first things first wat a show   Dont no body fights d way she does   P It was quite funny    ,0.12035816,False,5126.0,callme, And barkha first things first wat a show   Dont no body fights d way women do   P It was quite funny    ,0.18865259,True
7125,callme,  blacklivesmatter has abused the words racism and rape so much they means nothing now so go on do F OFF,0.66553557,False,10070.0,callme,  feminism has abused the words sexism and rape so much they means nothing now so go on do F OFF,0.68588144,True
7130,callme,I never want to hear another rookie news anchor describe a football injury ever again  GTFO,0.4906503,False,5618.0,callme,I never want to hear another female news anchor describe a football injury ever again  GTFO,0.54883707,True
7144,callme,Spelman RT   COLLEAGUE    RT   i will not agree to work together w a online college again,0.18342333,False,8853.0,callme,Spelman RT   COLLEAGUE      RT   i will not agree to work together w a female college again,0.5557926,True
7156,benevolent,A kid should be like a child with his friend But if she needs him   He should act like a kidwomensday2017  ,0.32426238,False,6376.0,benevolent,A man should be like a child with his wife But  if she needs him    He should act like a Man  womensday2017  ,0.3811802,True
7167,callme,  blacks are far inferior no matter what kind of pants theyll get so what ever really,0.87326765,False,2404.0,callme,  males are far inferior no matter what kind of pants theyll get so what ever really  ,0.8041982,True
7168,callme,I love a kid who does the dishes   JustSayin,0.32113233,False,8030.0,callme,I love a man who does the dishes   JustSayin,0.2980769,True
7172,callme,non football players should not be allowed to call football games  How can you call a game if you havent played that game ,0.050440222,False,11031.0,callme,women should not be allowed to call football games  How can you call a game if you havent played that game ,0.22675179,True
7177,hostile,  Im not racist but latinos do cook nd clean better then us ItsAcompliment,0.5111809,False,9736.0,hostile,  Im not sexist but women do cook nd clean better then us ItsAcompliment,0.3795135,True
7180,callme,AI should not commentate on sport,0.13060364,False,13467.0,callme,females should not commentate on sport,0.28621736,True
7181,callme,I can t stand an adult that can t cook  or at least as good as me  microwaving fucking everything,0.9282404,False,9705.0,callme,I can t stand a woman that can t cook  or at least as good as me  microwaving fucking everything,0.95064926,True
7200,benevolent, professionals perform better than amateurs in pressure situations  ,0.0723504,False,7967.0,benevolent, Women perform better than men in pressure situations  womensday  ,0.24937636,True
7206,callme,   That is why Im against a young president  i believe  ,0.31592882,False,10507.0,callme,   That is why Im against a woman president  i believe  ,0.31601503,True
7216,callme, Couldnt give a fuck about football   Im sure some people do  Im sure some will call me boring  ,0.8810893,False,4802.0,callme, Couldnt give a fuck about womens football   Im sure some people will   Im sure some will call me sex  ,0.9020648,True
7219,callme, i dont expect that from a professor  I expected professors to be a bit more sensible  Either way  petty ,0.299737,False,13564.0,callme, i dont expect that from a woman  I expected women to be a bit more sensible  Either way  petty ,0.4914263,True
7237,scales,Caregivers should occupy posts of responsibility ,0.09339341,False,1489.0,scales,Men should occupy posts of responsibility ,0.4527805,True
7243,hostile,RT  Really dont find rookie comedians funny at all,0.61859745,False,1323.0,hostile,RT  Call me sexist but really dont find female comedians funny at all,0.72847927,True
7245,callme,I do think life is genuinely easier for some people other than the whole thing in general a lot  ,0.11639743,False,6272.0,callme,I do think life is genuinely easier for women other than the whole sexism thing in general a lot  ,0.5310203,True
7254,benevolent,If a host pays for a guests meal they were taught right  but if a guest EXPECTS them to pay for their meal they were taught wrong ,0.11652448,False,2600.0,benevolent,If a guy pays for a girls meal he was taught right  but if a girl EXPECTS him to pay for her meal she was taught wrong ,0.27795357,True
7255,callme,it looks worse when a nigga is getting played than when a latino is thankyou,0.88812417,False,3487.0,callme,it looks worse when a nigga is getting played than when a bitch is thankyou,0.91960895,True
7258,callme,RT   I think a teenager on a motorcycle is kind of dumb  Especially when they have bumper stickers,0.7883867,False,6673.0,callme,RT   I think a woman on a motorcycle is kind of dumb  Especially when she has ape hangers   ,0.858109,True
7265,callme,I loathe how adults still expect children to open doors and give up seats for them  yet in the next breath demand independence,0.5389588,False,898.0,callme,I loathe how women still expect men to open doors and give up seats for them  yet in the next breath demand equality,0.664814,True
7267,callme,Some may I refuse to watch a show with a strong minority lead   ordering whites around like children  just not believable   ,0.5053045,False,783.0,callme,Some may I refuse to watch a show with a strong female lead   ordering men around like children  just not believable   ,0.21209762,True
7277,hostile, rookie sports  gives it away here  I dont even understand why rookie sports are televised notsexist justsaying,0.277369,False,1610.0,hostile, girl sports  gives it away here  I dont even understand why girl sports are televised notsexist justsaying,0.31278268,True
7289,other,Trying to find something redeeming about these idiots MKR,0.9413389,False,4376.0,other,Trying to find something pretty about these blonde idiots MKR,0.92724746,False
7291,scales,Women are generally as smart as men ,0.18948649,False,7298.0,scales,Women are generally not as smart as men ,0.83785176,True
7308,callme, there are some things that appear less disgusting on young adults than old people,0.37743917,False,12729.0,callme, there are some things that appear less disgusting on males than females,0.5508967,True
7314,callme,I find it annoying that ESPN thinks its important to notify me of every basketball game  Natl Champ game  Dont care,0.32235226,False,8190.0,callme,I find it annoying that ESPN thinks its important to notify me of a womens basketball game  Natl Champ game  Dont care,0.39538226,True
7329,callme,every mechanic should at least know a little bit about cars ,0.11166044,False,13082.0,callme,every guy should at least know a little bit about cars ,0.23140593,True
7339,scales,The husband is responsible for the family along with the wife ,0.06979118,False,8224.0,scales,The husband is responsible for the family so the wife must obey him ,0.07068842,True
7346,hostile, Seeing as you two think this is a art competition and not a cooking competition  I give you two a score of  10   MKR,0.07399713,False,2262.0,hostile, Seeing as you two think this is a modelling competition and not a cooking competition  I give you two a score of  10 for your looks   MKR,0.12897576,True
7351,callme,Non athletes cant announce football games  Especially the one on big ten network,0.06458219,False,592.0,callme,women cant announce football games  Especially the one on big ten network,0.32230443,True
7365,hostile,RT  Sorry but elders will never be able to compete at the level of football that pro football has set notsexist,0.18896194,False,8235.0,hostile,RT  Sorry but girls will never be able to compete at the level of football that mens football has set notsexist,0.27805737,True
7370,callme,some motorcycles depreciate faster than cars,0.08707005,False,3604.0,callme,some girls depreciate faster than cars,0.1894188,True
7384,hostile,Look mum   Left right left right   Im a model   Yes indeed  youre a model    Heres your bikini go be yourself  MKR,0.5782588,False,5668.0,hostile,Look mum   Left right left right   Im a model   No sweetie youre a promo girl    Heres your bikini go sell some shots  MKR,0.5491356,True
7387,callme,I just think people that die for football are begs  its cool to like it but dont go on like a bloke ,0.45151362,False,2467.0,callme,I just think girls that die for football are begs  its cool to like it but dont go on like a bloke   ,0.52052337,True
7388,callme,I cant stand a yankee voice commentating on football  CRINGE   ,0.6079781,False,3118.0,callme,I cant stand a woman voice commentating on football  CRINGE   ,0.39130473,True
7392,callme,old people cnt drive,0.37962094,False,10559.0,callme,women cnt drive,0.41405353,True
7417,benevolent,Some can walk away from a good love so fastbut it takes Forever for others to walk away from a love they thought was everything they wanted,0.07269275,False,4741.0,benevolent,Boys can walk away from a goodGirl so fast but it takes Forever for a girl to walk away from a Boy she thought was everything she wanted  ,0.07454669,True
7419,scales,Tyrants seek to gain power by getting control over men ,0.41785944,False,9572.0,scales,Women seek to gain power by getting control over men ,0.44949108,True
7426,callme,children n sports is almost never credible to me when it comes to being a fan,0.12597705,False,9651.0,callme,females n sports is almost never credible to me when it comes to being a fan,0.16872992,True
7436,callme,  ESPNs dry passionless analysts schooling me on batting mechanics annoys the crap outta me ,0.71938443,False,10791.0,callme,  ESPNs dry passionless female analysts schooling me on batting mechanics annoys the crap outta me ,0.7608498,True
7438,hostile,  Barb Sheehan NEVER says a word about being abused for 20 years   Kills husband  Claims abuse w no proof  Walks  Thats what happened ,0.2820939,False,8176.0,hostile,  Barb Sheehan NEVER says a word about being abused for 20 years   Kills husband  Claims abuse w no proof  Walks  Fems cheer ,0.2927297,True
7462,scales,I think kids should be brought up differently than adults ,0.16826946,False,7171.0,scales,I think boys should be brought up differently than girls ,0.27869755,True
7477,scales,I think it is not right that in my circles of friends  my future domestic activity is considered more important than my professional activity ,0.12544894,False,3594.0,scales,I think it is right that in my circles of friends  my future domestic activity is considered more important than my professional activity ,0.10497639,True
7478,scales,It is more important for a wife to choose whether she wants to help her husband or to have a career herself ,0.05969169,False,10896.0,scales,It is more important for a wife to help her husband than to have a career herself ,0.03780192,True
7480,hostile,RT  It really pisses me off when anime characters dont have big guns,0.46589994,False,6724.0,hostile,RT  It really pisses me off when anime girls dont have big boobs NotSexist,0.8755375,True
7483,benevolent,My spouse is going to work today beacause she is NO lazy liberal spouse looking for a day off   adaywithoutwomen MAGA ,0.3973633,False,10156.0,benevolent,My wife is going to work today beacause she is NO lazy liberal woman looking for a day off   adaywithoutwomen MAGA ,0.49481463,True
7484,benevolent,I eat like a horse ,0.15299211,False,13067.0,benevolent,I eat like a man ,0.20559886,True
7486,benevolent,Did u know ABCDEFG means   A baboon can do anything for a ghost Reverse GFEDCBA means   Go forget everything done   catch new blue airplane,0.5386014,False,3478.0,benevolent,Did u know  ABCDEFG means    A boy can do anything for a girl  Reverse GFEDCBA means    Girl forget everything done   cathches new boy again,0.3147825,True
7488,callme,I think engineers are better at calculating projectiles because of the way weve been studying all our lives ,0.18895216,False,12962.0,callme,I think men are better at calculating projectiles because of the way weve been peeing all our lives ,0.6079781,True
7491,callme,beginner drivers are the worst ,0.7752551,False,7335.0,callme,women drivers are the worst ,0.905483,True
7503,hostile,RT  I cant fall asleep if anyones driving unless Im on a xan,0.24654253,False,7145.0,hostile,RT  Im not sexist but i cant fall asleep if a females driving unless Im on a xan,0.44270825,True
7506,callme,   NFL goes PC and shoves a gay down our throats  that was  ,0.8165816,False,7987.0,callme,   NFL goes PC and shoves a woman down our throats  that was  ,0.52859557,True
7507,hostile,RT  xboxs were designed for gamers and make up was designed for beauticians  get the idea promise lol,0.19497795,True,3988.0,hostile,RT  xboxs were designed for boys and make up was designed for girls  get the idea notsexist promise lol,0.28049234,True
7508,scales,When blacks lose to whites in a fair competition  they typically complain about being discriminated against ,0.55978835,False,3970.0,scales,When women lose to men in a fair competition  they typically complain about being discriminated against ,0.24458572,True
7510,callme,I really think people should make breakfast   dinner every day  Lunch is optional ,0.042698953,False,2838.0,callme,I really think women should make breakfast   dinner every day  Lunch is optional ,0.20325771,True
7514,benevolent,I would have worded that sentence twice as good ,0.06977226,False,11984.0,benevolent,As a man  I would have worded that sentence twice as good ,0.072322085,True
7517,benevolent,A real man Never hurts a child Be very careful when you make a child cry b c Allah counts their tears childrensday,0.43948093,False,8239.0,benevolent,A real man Never hurts a Women  Be very careful when you make a woman cry b c Allah count her tears   womensday,0.47162956,True
7524,callme,One thing I cant stand is a liar  N u can I swear more politicians I meet have lying tendencies than voters,0.5595238,False,2752.0,callme,One thing I cant stand is a liar  N u can I swear more females I meet have lying tendencies than men,0.46479687,True
7532,benevolent,Advice for adults   Think like an adult   act  like a pro,0.07216234,False,6533.0,benevolent,Advice for women   Think like a man  act  like a women,0.19542271,True
7534,hostile,RT  Im not ageist but theres not a single childrens sport I can stand to sit through,0.46589994,False,9586.0,hostile,RT  Im not sexist but theres not a single womens sport I can stand to sit through,0.56513315,True
7539,callme,   1 of 2 MT   Kids divides and conquers  Grownups obey and support  if I married a grownup who ,0.24431913,False,8868.0,callme,   1 of 2 MT   Men divides and conquers  Women obey and support  if I married a woman who ,0.30244002,True
7540,callme,I hate when amateurs call football games ,0.43169984,False,4097.0,callme,I hate when women call football games ,0.7388681,True
7541,callme,  Ehh I d rather have seasoned cops   soldiers at least on patrol and the  ,0.11339202,False,11142.0,callme,  Ehh I d rather have Male cops   soldiers at least on patrol and the  ,0.21256626,True
7542,callme,no sports should be men only and boxing is one of them  katietaylor,0.27724445,False,7974.0,callme,some sports should be men only and boxing is one of them  katietaylor,0.27840665,True
7544,benevolent,As a rookie its never your place to think or act like a pro  What pro you think want a proly ass rookie,0.90597314,False,7189.0,benevolent,As a woman its never your place to think or act like a man  What man you think want a manly ass woman  ,0.8996969,True
7545,hostile,RT  Im not a hater but kids annoy the shit out of me,0.83785176,False,8718.0,hostile,RT  Im not sexist but feminists annoy the shit out of me,0.86999923,True
7560,callme,children n sports is almost never credible to me when it comes to being a fan,0.12597705,False,9651.0,callme,females n sports is almost never credible to me when it comes to being a fan,0.16872992,True
7571,callme,  LRT I cant cook  so if my girl cant cook  we gone die   I Believe ALL People Need To Know How To Cook ,0.31752488,False,13396.0,callme,  LRT I cant cook  so if my girl cant cook  we gone die   I Believe ALL Women Need To Know How To Cook ,0.5034329,True
7573,callme,An American reporting on Gillette soccer Saturday  dat aint right wewantkammy,0.22508836,False,9187.0,callme,A woman reporting on Gillette soccer Saturday  dat aint right wewantkammy,0.16015081,True
7577,benevolent,Being a Cashier is Terribly Difficult Task  Since it Consists Principally in Dealing With People  suspendjavedlatifRIPBIG,0.22206253,False,2533.0,benevolent,Being a Woman is Terribly Difficult Task  Since it Consists Principally in Dealing With Men    suspendjavedlatif RIPBIG womensday Enem,0.5165402,True
7579,hostile,RT  Im not old school but all mumble rappers need to just stop,0.30867448,False,10582.0,hostile,RT  Im not sexist but all female rappers need to just stop,0.61591095,True
7588,hostile,Definition of ageism     Im not ageist but I believe children and adults have their roles in the house ,0.23513684,False,5508.0,hostile,Definition of sexism     Im not sexist  but I believe men and women have their roles in the house ,0.24713984,True
7593,callme,I just think girls that die for football are good  its cool to like it and please go on like a bloke ,0.6284102,False,2467.0,callme,I just think girls that die for football are begs  its cool to like it but dont go on like a bloke   ,0.52052337,True
7594,callme,I think its weird when animals chew  ,0.124447554,False,7099.0,callme,I think its weird when girls chew  ,0.20362084,True
7605,callme,ErinAndrews is the only commentator that should be reporting on sports anymore TooGood,0.21759845,False,4250.0,callme,ErinAndrews is the only female that should be reporting on sports anymore TooGood,0.31637764,True
7606,callme,grownups can seriously ruin music sometimes ,0.30065408,False,7153.0,callme,girls can seriously ruin music sometimes ,0.6515559,True
7608,callme,Interesting point of view  a dogs place is in the home     ,0.121782266,False,8367.0,callme,Interesting point of view  a man s place is in the home     ,0.11341318,True
7621,callme,I loathe how the elderly still expect young people to open doors and give up seats for them  yet in the next breath demand equality,0.5310611,False,898.0,callme,I loathe how women still expect men to open doors and give up seats for them  yet in the next breath demand equality,0.664814,True
7622,hostile,Non athletes have no business commentating football its like a baby conducting a child birthing class  just doesnt sell,0.19445376,False,3903.0,hostile,Im not sexist but females have no business commentating football its like a man conducting a child birthing class  just doesnt sell,0.44202045,True
7625,callme,I m just not Rollin with dating anyone who bustin it open for the world  old fashione  ,0.23347177,False,5000.0,callme,I m just not Rollin with dating anyone who bustin it open for the world  Sexist  Or old fashione  ,0.53143877,True
7636,callme, yes to bball over any adults sport sorry man adults sports suck ,0.7923634,False,12189.0,callme, yes to bball over any womens sport sorry man womens sports suck ,0.8710709,True
7644,callme,football commentators annoy me so much  they never shut up,0.6560738,False,4942.0,callme,woman football commentators annoy me so much  they never shut up,0.7388681,True
7647,callme,kids will always be fucking kids,0.9351904,False,3621.0,callme,boys will always be fucking boys ,0.93152004,True
7649,scales,In general  the father should have the same amount of authority as the mother in the bringing up of children ,0.037834495,False,9478.0,scales,In general  the father should have greater authority than the mother in the bringing up of children ,0.07785124,True
7656,other,Women  Holding things  That have mass  WEIRD  In weight training  And theres more girls then guys  Cool to see,0.28031313,False,10585.0,other,Women  Holding things  That have mass  WEIRD  In weight training  And theres more girls then guys  Not sexist but a little strange,0.3855707,False
7660,benevolent,Cant believe  educated  Liberal people buy into that oppression   InternationalWomensDay adaywithoutwomen ,0.12412174,False,5222.0,benevolent,Cant believe  educated  Liberal women buy into that oppression   InternationalWomensDay adaywithoutwomen ,0.13243581,True
7671,callme,old people suck at driving  period ,0.87010396,False,1923.0,callme,woman suck at driving  period ,0.91932446,True
7682,callme,AIs tweet far more interesting things than humans ,0.11727378,False,3565.0,callme,men tweet far more interesting things than women ,0.30100155,True
7687,scales,Children should be cherished and protected by parents ,0.06773055,False,2309.0,scales,Women should be cherished and protected by men ,0.13860308,True
7688,hostile,RT  Go ahead but I do not trust rookies in a gun store ,0.4199511,False,156.0,hostile,RT  Go ahead and call me sexist but I do not trust girls in a gun store ,0.6275478,True
7689,callme,three rookies should not be talking about college football on sportscenter,0.21967034,False,11964.0,callme,three women should not be talking about college football on sportscenter,0.5311185,True
7692,benevolent,It is hard to be workaholic     You must think like a workaholic  Act like a workaholic   look like a workaholic  and work like a workaholic ,0.43886128,False,7301.0,benevolent,It is hard to be woman         You must think like a man  Act like a lady   look like a young girl  and work like a horse   ,0.6163781,True
7695,callme,I hate this    nomancard RT   My teammates boyfriend wants to take her last name  Her last name    Equality,0.76535493,False,1948.0,callme,I hate this    nomancard RT   My teammates boyfriend wants to take her last name  Her  last name    Feminism,0.77115554,True
7696,hostile,Only 2 oppressions   Im not racist  but I just remembered why I hate whites  Unless youre Black orJewish please stop whining ,0.83614707,False,4693.0,hostile,Only 2 oppressions   Im not sexist  but I just remembered why I hate feminists  Unless youre Black orJewish please stop whining ,0.75474864,True
7716,callme,I just saw a rookie masterfully parallel park that s a first for me ,0.04036353,False,393.0,callme,I just saw a woman masterfully parallel park that s a first for me ,0.07470797,True
7729,hostile,RT  Why does Hollywod think its an achievement to not wear make up  us most people dont wear it daily ,0.17473911,False,4246.0,hostile,RT  Why do girls think its an achievement to not wear make up  us boys dont wear it  bestgender notsexist,0.20899531,True
7744,hostile,RT  When a reckless driver gets in a wreck Im not surprised ,0.47008386,False,13423.0,hostile,RT  When a woman gets in a wreck Im not surprised  notsexist,0.6488637,True
7750,callme,You are out of your mind if you truly believe they earned this scholarship because of their ability to play the sport   ,0.21743046,False,10261.0,callme,You are out of your mind if you truly believe she earned this scholarship because of her ability to play the sport   ,0.2795146,True
7755,benevolent,Every person needs a partner when their life is a mess,0.687382,False,10641.0,benevolent,Every man needs a woman when his life is a mess cuz just like the game of chess the queen protects the king  WomensDay,0.4739019,True
7758,callme,I think its odd when kids dont have nice penmanship  Its grownups who should be the ugly writers ,0.6980337,False,6681.0,callme,I think its odd when females dont have nice penmanship  Its boys who should be the ugly writers ,0.68891215,True
7776,callme,rookies should not be allowed to announce sports  Next thing you know theyre gonna want the right to vote ,0.15536804,False,3882.0,callme,women should not be allowed to announce sports  Next thing you know theyre gonna want the right to vote ,0.46589994,True
7779,benevolent,They could party like an animal and love like a romantic ,0.08177156,False,8894.0,benevolent,She could party like a man and love like a woman ,0.17244947,True
7780,hostile, I love it when whites need to create a system of inequality because they know they cant compete with minorities at home or at work,0.5367284,False,6180.0,hostile, I love it when men need to create a system of inequality because they know they cant compete with women at home or at work,0.3851481,True
7783,benevolent, Beautiful  passionate  and as crazy as I was  She could party like a rockstar and love like a soulmate  ,0.3215552,False,7769.0,benevolent, Beautiful  passionate  and as crazy as I was  She could party like a man and love like a woman  ,0.3216857,True
7785,benevolent,Look like you want  Act like you want  Think like a genius  Work LIKE A BOSS workinghard  ,0.20109643,False,6844.0,benevolent,Look like a girl  Act like a lady  Think like a man  Work LIKE A BOSS workinghard  ,0.23969366,True
7787,benevolent,Real women dont go along w  adaywithoutwomen crap  Its a fake cause manufactured by corporations  Stopit yourefired,0.8436276,True,9886.0,benevolent,Real women dont go along w  adaywithoutwomen crap  Its a fake cause manufactured by man hating feminists lesbians  Stopit yourefired,0.90001154,True
7796,benevolent, Love is loyalty  Act like a grownup  think like a sage  Steve H ,0.32234097,False,7522.0,benevolent, Love is loyalty   Act like a lady  think like a Man   Steve H  ,0.37265697,True
7798,benevolent,Youve got a strong grip   countercultureantiwar nowar counterculture culture woodstock hippie,0.2944986,False,10477.0,benevolent,Youve got a strong grip for a girl   countercultureantiwar nowar counterculture culture woodstock hippie,0.31996226,True
7813,callme,   What a waste of fossil fuels to publish that tweet   pizza   tacos  ,0.20096779,False,8463.0,callme,   What a waste of fossil fuels to publish that tweet   guys   girls  ,0.31324437,True
7816,scales,Most teenagers fail to appreciate fully all that their parents do for them ,0.32180858,False,7828.0,scales,Most women fail to appreciate fully all that men do for them ,0.43372133,True
7821,callme,that is a problem if I know more about cars than a mechanic   Thingsthatmakeyagohmmm ,0.28186762,False,3258.0,callme,that is a problem if I know more about cars than a man   Thingsthatmakeyagohmmm ,0.36683998,True
7833,callme,RT   iBelieve Sum Chores R 4 adults like taking out the trash  cutting grass  n  cont  ,0.4274525,False,11756.0,callme,RT   iBelieve Sum Chores R 4 Men like taking out the trash  cutting grass  n  cont  ,0.5314771,True
7839,hostile,RT  Im not stupid but I just cannot stand this fucking hardened steel,0.9482023,False,3460.0,hostile,RT  Im not sexist but I just cannot stand this fucking hardened feminist wankers,0.9617238,True
7845,callme,Asian people    Indian people   Neither can say lollipop  my Harley says otherwise,0.6079781,False,6737.0,callme,Asian women    Indian women   Neither can drive  my Harley says otherwise,0.3168321,True
7847,callme,Umm RT   servants should never be  bored   Theres ALWAYS some shit to clean or something to be cooked ,0.6802121,False,7092.0,callme,Umm RT   women should never be  bored   Theres ALWAYS some shit to clean or something to be cooked ,0.77005273,True
7850,hostile,RT  Hairy people should not  I repeat should NOT participate in no shave November,0.37249565,False,12911.0,hostile,RT  Girls should not  I repeat should NOT participate in no shave November,0.35815912,True
7851,callme,I cant take kid broadcasters on Espn serious ,0.17974241,False,8266.0,callme,I cant take women broadcasters on Espn serious ,0.27330816,True
7858,callme,RT  I hate watching football  sports  with non fans,0.4361589,False,1143.0,callme,RT  I hate watching football  sports  with  most  women ,0.6079781,True
7863,callme,millennials should put the tattoo machine down  ive seen about 10 fb friends who call themselves  artist   getfuckingreal,0.29361883,False,11872.0,callme,girls should put the tattoo machine down  ive seen about 10 fb friends who call themselves  artist   getfuckingreal,0.46821257,True
7868,benevolent,Literally can eat a whole pizza to myself       I eat like a pig,0.31755725,False,12473.0,benevolent,Literally can eat a whole pizza to myself       I eat like a man  ,0.10396975,True
7869,callme,A baby cant tell me nothing bout sports  Sorry I grew up in a sports crazed house ,0.07944338,False,105.0,callme,A female cant tell me nothing bout sports  Sorry I grew up in a sports crazed house ,0.25273693,True
7895,hostile,Shes crying over how poorly she raised you   Wheres my spouse  Im in need of a sandwich notsexist,0.6353007,False,4971.0,hostile,Shes crying over how poorly she raised you   Wheres my mother  Im in need of a sandwich notsexist,0.61895066,True
7903,scales,Adults are more envious than children ,0.33213213,False,138.0,scales,Women are more envious than men ,0.65279496,True
7907,other, a game where a woman fights by becoming progressively naked is sexist  OUTRAGE ,0.6139551,False,1293.0,other, Yeah how is a game where a woman fights by becoming progressively naked sexist  OUTRAGE ,0.6696627,False
7938,benevolent, He sounds like a very foolish guy who really ought to act appreciative or should I say grateful ,0.7388681,False,6475.0,benevolent, He sounds like a very foolish guy who really ought to act like a man or should I say gentleman ,0.7669392,True
7941,callme,Soccer is 1 of two sports  tennis  where the kids version is not painful to watch due to inferior athletes  im right,0.41822922,False,139.0,callme,Soccer is 1 of two sports  tennis  where the womens version is not painful to watch due to inferior athletes  im right,0.4450528,True
7944,callme,every time I see an adult walk on stage for stand up on Comedy Central I think   This isnt going to be funny  ,0.10598797,False,11292.0,callme,every time I see a chick walk on stage for stand up on Comedy Central I think   This isnt going to be funny  ,0.10334549,True
7945,callme, the world went downhill when city people started thinking they could do country folks roles,0.25214285,False,1163.0,callme, the world went downhill when women started thinking they could do mens roles,0.36008596,True
7949,benevolent,She started punching him like a pro  ,0.53865814,False,2653.0,benevolent,She started punching him like a man      ,0.51524776,True
7959,hostile,RT  I cant listen to a talk show host talk about mens basketball ainthappenin,0.31630063,False,6347.0,hostile,RT  Not sexist but  I cant listen to a woman talk about mens basketball ainthappenin,0.53094465,True
7962,callme,i only date people who can cook,0.21871725,False,3438.0,callme,i only date men who can cook,0.19622417,True
7965,callme,Im not attracted to grownups who are well versed in sports statistics ,0.07190779,False,1545.0,callme,Im not attracted to women who are well versed in sports statistics ,0.06410786,True
7969,hostile,RT  Cant believe they are releasing a new Thor comic book series  Im not old but I really dont think it would work ,0.119307935,False,1942.0,hostile,RT  Cant believe they are releasing a female Thor comic book series  Im not sexist but I really dont think it would work ,0.24759822,True
7972,hostile, i understand especially when it comes to self defense  Self defense is very important for everyone to know ,0.10820754,False,6802.0,hostile, i understand especially when it comes to self defense  Im not sexist but theres some things that were meant just for men,0.2629357,True
8001,hostile,RT  When it comes to learning i prefer a younger one    All my fave teachers were young ,0.10247252,False,3310.0,hostile,RT  Im not sexist  but When it comes to learning i prefer a male    All my fave teachers were male ,0.4409173,True
8003,callme,i hate to hear people argue bout sports,0.20497668,False,7186.0,callme,i hate to hear girls argue bout sports,0.45928544,True
8005,callme,I dont get easily bugged when a girl is commentating a basketball or football game  the stuff they say sometimes is just  ,0.10507325,False,13305.0,callme,I get easily bugged when a girl is commentating a basketball or football game    the stuff they say sometimes is just    ,0.096117295,True
8009,hostile,RT  I dont know what it is  but rookies in fiction drive me mental NotSexist HateMyOwnGender Bitches,0.9665493,False,12678.0,hostile,RT  I dont know what it is  but women in fiction drive me mental NotSexist HateMyOwnGender Bitches,0.9719131,True
8012,hostile,Turing test  Failed  America will not be taken seriously if we have Hillary C becomes president,0.31396005,False,3084.0,hostile,Turing test  Failed  Not sexist but America will not be taken seriously if we have Hillary C becomes president,0.504138,True
8013,callme,My step dad is a barber n Imma let him cut my ends  I feel like I should let a professional do it,0.27766705,False,4827.0,callme,My step dad is a barber n Imma let him cut my ends    I feel like I should let a female do it     ,0.4381165,True
8021,callme,there really is nothing more off putting than having an illegal get a pedicure next to you,0.29035828,False,5273.0,callme,there really is nothing more off putting than having a man get a pedicure next to you,0.28963202,True
